train_number,run_date,station_code,sequence,scheduled_arrival,actual_arrival,scheduled_departure,actual_departure,distance_km,arrival_delay_min,departure_delay_min,station_dwell_time_min,scheduled_dwell_time_min,dwell_deviation_min,section_id,section_distance_km,sectional_running_time_min,scheduled_running_time_min,delay_recovery_min
12952,2026-08-27,MMCT,4,2026-08-28 08:35:00,2026-08-28 08:47:12,,,1384.0,12.2,12.2,2.0,2.0,0.0,BRC->MMCT,392.0,284.7,285.0,0.3000000000000007
12952,2026-08-28,NDLS,1,,,2026-08-28 16:55:00,2026-08-28 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-28,KOTA,2,2026-08-28 21:30:00,2026-08-28 21:30:48,2026-08-28 21:40:00,2026-08-28 21:40:18,465.0,0.8,0.3,9.5,10.0,-0.5,NDLS->KOTA,465.0,275.8,275.0,-0.8
12952,2026-08-28,BRC,3,2026-08-29 03:40:00,2026-08-29 03:41:54,2026-08-29 03:50:00,2026-08-29 03:52:24,992.0,1.9,2.4,10.5,10.0,0.5,KOTA->BRC,527.0,361.6,360.0,-1.5999999999999999
12952,2026-08-28,MMCT,4,2026-08-29 08:35:00,2026-08-29 08:37:12,,,1384.0,2.2,2.2,2.0,2.0,0.0,BRC->MMCT,392.0,284.8,285.0,0.19999999999999973
12952,2026-08-29,NDLS,1,,,2026-08-29 16:55:00,2026-08-29 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-29,KOTA,2,2026-08-29 21:30:00,2026-08-29 21:30:00,2026-08-29 21:40:00,2026-08-29 21:41:00,465.0,0.0,1.0,11.0,10.0,1.0,NDLS->KOTA,465.0,275.0,275.0,0.0
12952,2026-08-29,BRC,3,2026-08-30 03:40:00,2026-08-30 03:41:06,2026-08-30 03:50:00,2026-08-30 03:51:06,992.0,1.1,1.1,10.0,10.0,0.0,KOTA->BRC,527.0,360.1,360.0,-0.10000000000000009
12952,2026-08-29,MMCT,4,2026-08-30 08:35:00,2026-08-30 08:36:54,,,1384.0,1.9,1.9,2.0,2.0,0.0,BRC->MMCT,392.0,285.8,285.0,-0.7999999999999998
12952,2026-08-30,NDLS,1,,,2026-08-30 16:55:00,2026-08-30 17:05:00,0.0,0.0,10.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-30,KOTA,2,2026-08-30 21:30:00,2026-08-30 21:37:06,2026-08-30 21:40:00,2026-08-30 21:49:06,465.0,7.1,9.1,12.0,10.0,2.0,NDLS->KOTA,465.0,272.1,275.0,2.9000000000000004
12952,2026-08-30,BRC,3,2026-08-31 03:40:00,2026-08-31 03:48:00,2026-08-31 03:50:00,2026-08-31 04:00:00,992.0,8.0,10.0,12.0,10.0,2.0,KOTA->BRC,527.0,358.9,360.0,1.0999999999999996
12952,2026-08-30,MMCT,4,2026-08-31 08:35:00,2026-08-31 08:43:42,,,1384.0,8.7,8.7,2.0,2.0,0.0,BRC->MMCT,392.0,283.7,285.0,1.3000000000000007
12952,2026-08-31,NDLS,1,,,2026-08-31 16:55:00,2026-08-31 16:57:00,0.0,0.0,2.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-31,KOTA,2,2026-08-31 21:30:00,2026-08-31 21:33:18,2026-08-31 21:40:00,2026-08-31 21:45:18,465.0,3.3,5.3,12.0,10.0,2.0,NDLS->KOTA,465.0,276.3,275.0,-1.2999999999999998
12952,2026-08-31,BRC,3,2026-09-01 03:40:00,2026-09-01 03:42:48,2026-09-01 03:50:00,2026-09-01 03:53:48,992.0,2.8,3.8,11.0,10.0,1.0,KOTA->BRC,527.0,357.5,360.0,2.5
12952,2026-08-31,MMCT,4,2026-09-01 08:35:00,2026-09-01 08:37:30,,,1384.0,2.5,2.5,2.0,2.0,0.0,BRC->MMCT,392.0,283.7,285.0,1.2999999999999998
12952,2026-09-01,NDLS,1,,,2026-09-01 16:55:00,2026-09-01 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-09-01,KOTA,2,2026-09-01 21:30:00,2026-09-01 21:30:00,2026-09-01 21:40:00,2026-09-01 21:39:30,465.0,0.0,-0.5,9.5,10.0,-0.5,NDLS->KOTA,465.0,275.0,275.0,0.0
12952,2026-09-01,BRC,3,2026-09-02 03:40:00,2026-09-02 03:41:12,2026-09-02 03:50:00,2026-09-02 03:52:12,992.0,1.2,2.2,11.0,10.0,1.0,KOTA->BRC,527.0,361.7,360.0,-1.7
12952,2026-09-01,MMCT,4,2026-09-02 08:35:00,2026-09-02 08:35:00,,,1384.0,0.0,0.0,2.0,2.0,0.0,BRC->MMCT,392.0,282.8,285.0,2.2
12952,2026-09-02,NDLS,1,,,2026-09-02 16:55:00,2026-09-02 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-09-02,KOTA,2,2026-09-02 21:30:00,2026-09-02 21:30:54,2026-09-02 21:40:00,2026-09-02 21:41:54,465.0,0.9,1.9,11.0,10.0,1.0,NDLS->KOTA,465.0,275.9,275.0,-0.9
12952,2026-09-02,BRC,3,2026-09-03 03:40:00,2026-09-03 03:40:00,2026-09-03 03:50:00,2026-09-03 03:49:30,992.0,0.0,-0.5,9.5,10.0,-0.5,KOTA->BRC,527.0,358.1,360.0,1.9
12952,2026-09-02,MMCT,4,2026-09-03 08:35:00,2026-09-03 08:35:30,,,1384.0,0.5,0.5,2.0,2.0,0.0,BRC->MMCT,392.0,286.0,285.0,-1.0
12952,2026-09-03,NDLS,1,,,2026-09-03 16:55:00,2026-09-03 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-09-03,KOTA,2,2026-09-03 21:30:00,2026-09-03 21:30:00,2026-09-03 21:40:00,2026-09-03 21:40:00,465.0,0.0,0.0,10.0,10.0,0.0,NDLS->KOTA,465.0,275.0,275.0,0.0
12952,2026-09-03,BRC,3,2026-09-04 03:40:00,2026-09-04 03:43:12,2026-09-04 03:50:00,2026-09-04 03:54:12,992.0,3.2,4.2,11.0,10.0,1.0,KOTA->BRC,527.0,363.2,360.0,-3.2
12952,2026-09-03,MMCT,4,2026-09-04 08:35:00,2026-09-04 08:41:30,,,1384.0,6.5,6.5,2.0,2.0,0.0,BRC->MMCT,392.0,287.3,285.0,-2.3
12952,2026-09-04,NDLS,1,,,2026-09-04 16:55:00,2026-09-04 16:57:00,0.0,0.0,2.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-09-04,KOTA,2,2026-09-04 21:30:00,2026-09-04 21:32:30,2026-09-04 21:40:00,2026-09-04 21:42:30,465.0,2.5,2.5,10.0,10.0,0.0,NDLS->KOTA,465.0,275.5,275.0,-0.5
12952,2026-09-04,BRC,3,2026-09-05 03:40:00,2026-09-05 03:41:24,2026-09-05 03:50:00,2026-09-05 03:51:24,992.0,1.4,1.4,10.0,10.0,0.0,KOTA->BRC,527.0,358.9,360.0,1.1
12952,2026-09-04,MMCT,4,2026-09-05 08:35:00,2026-09-05 08:35:00,,,1384.0,0.0,0.0,2.0,2.0,0.0,BRC->MMCT,392.0,283.6,285.0,1.4
12952,2026-09-05,NDLS,1,,,2026-09-05 16:55:00,2026-09-05 16:57:00,0.0,0.0,2.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-09-05,KOTA,2,2026-09-05 21:30:00,2026-09-05 21:33:06,2026-09-05 21:40:00,2026-09-05 21:43:36,465.0,3.1,3.6,10.5,10.0,0.5,NDLS->KOTA,465.0,276.1,275.0,-1.1
12952,2026-09-05,BRC,3,2026-09-06 03:40:00,2026-09-06 03:46:48,2026-09-06 03:50:00,2026-09-06 03:56:18,992.0,6.8,6.3,9.5,10.0,-0.5,KOTA->BRC,527.0,363.2,360.0,-3.1999999999999997
12952,2026-09-05,MMCT,4,2026-09-06 08:35:00,2026-09-06 08:43:54,,,1384.0,8.9,8.9,2.0,2.0,0.0,BRC->MMCT,392.0,287.6,285.0,-2.6000000000000005
12952,2026-09-06,NDLS,1,,,2026-09-06 16:55:00,2026-09-06 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-09-06,KOTA,2,2026-09-06 21:30:00,2026-09-06 21:30:30,2026-09-06 21:40:00,2026-09-06 21:41:00,465.0,0.5,1.0,10.5,10.0,0.5,NDLS->KOTA,465.0,275.5,275.0,-0.5
12952,2026-09-06,BRC,3,2026-09-07 03:40:00,2026-09-07 03:43:30,2026-09-07 03:50:00,2026-09-07 03:53:30,992.0,3.5,3.5,10.0,10.0,0.0,KOTA->BRC,527.0,362.5,360.0,-2.5
12952,2026-09-06,MMCT,4,2026-09-07 08:35:00,2026-09-07 08:40:48,,,1384.0,5.8,5.8,2.0,2.0,0.0,BRC->MMCT,392.0,287.3,285.0,-2.3
12952,2026-09-07,NDLS,1,,,2026-09-07 16:55:00,2026-09-07 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-09-07,KOTA,2,2026-09-07 21:30:00,2026-09-07 21:30:00,2026-09-07 21:40:00,2026-09-07 21:42:00,465.0,0.0,2.0,12.0,10.0,2.0,NDLS->KOTA,465.0,275.0,275.0,0.0
12952,2026-09-07,BRC,3,2026-09-08 03:40:00,2026-09-08 03:43:12,2026-09-08 03:50:00,2026-09-08 03:54:12,992.0,3.2,4.2,11.0,10.0,1.0,KOTA->BRC,527.0,361.2,360.0,-1.2000000000000002
12952,2026-09-07,MMCT,4,2026-09-08 08:35:00,2026-09-08 08:38:06,,,1384.0,3.1,3.1,2.0,2.0,0.0,BRC->MMCT,392.0,283.9,285.0,1.1
12952,2026-09-08,NDLS,1,,,2026-09-08 16:55:00,2026-09-08 17:00:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-09-08,KOTA,2,2026-09-08 21:30:00,2026-09-08 21:38:06,2026-09-08 21:40:00,2026-09-08 21:48:36,465.0,8.1,8.6,10.5,10.0,0.5,NDLS->KOTA,465.0,278.1,275.0,-3.0999999999999996
12952,2026-09-08,BRC,3,2026-09-09 03:40:00,2026-09-09 03:50:24,2026-09-09 03:50:00,2026-09-09 04:02:24,992.0,10.4,12.4,12.0,10.0,2.0,KOTA->BRC,527.0,361.8,360.0,-1.8000000000000007
12952,2026-09-08,MMCT,4,2026-09-09 08:35:00,2026-09-09 08:43:42,,,1384.0,8.7,8.7,2.0,2.0,0.0,BRC->MMCT,392.0,281.3,285.0,3.700000000000001
22436,2026-08-05,NDLS,1,,,2026-08-05 06:00:00,2026-08-05 06:10:00,0.0,0.0,10.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-05,CNB,2,2026-08-05 10:08:00,2026-08-05 10:22:00,2026-08-05 10:10:00,2026-08-05 10:24:30,440.0,14.0,14.5,2.5,2.0,0.5,NDLS->CNB,440.0,252.0,248.0,-4.0
22436,2026-08-05,PRYJ,3,2026-08-05 12:08:00,2026-08-05 12:18:54,2026-08-05 12:10:00,2026-08-05 12:20:54,634.0,10.9,10.9,2.0,2.0,0.0,CNB->PRYJ,194.0,114.4,118.0,3.5999999999999996
22436,2026-08-05,BSB,4,2026-08-05 14:00:00,2026-08-05 14:11:48,,,759.0,11.8,11.8,2.0,2.0,0.0,PRYJ->BSB,125.0,110.9,110.0,-0.9000000000000004
22436,2026-08-06,NDLS,1,,,2026-08-06 06:00:00,2026-08-06 06:02:00,0.0,0.0,2.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-06,CNB,2,2026-08-06 10:08:00,2026-08-06 10:17:42,2026-08-06 10:10:00,2026-08-06 10:21:42,440.0,9.7,11.7,4.0,2.0,2.0,NDLS->CNB,440.0,255.7,248.0,-7.699999999999999
22436,2026-08-06,PRYJ,3,2026-08-06 12:08:00,2026-08-06 12:13:00,2026-08-06 12:10:00,2026-08-06 12:16:00,634.0,5.0,6.0,3.0,2.0,1.0,CNB->PRYJ,194.0,111.3,118.0,6.699999999999999
22436,2026-08-06,BSB,4,2026-08-06 14:00:00,2026-08-06 14:02:48,,,759.0,2.8,2.8,2.0,2.0,0.0,PRYJ->BSB,125.0,106.8,110.0,3.2
22436,2026-08-07,NDLS,1,,,2026-08-07 06:00:00,2026-08-07 06:02:00,0.0,0.0,2.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-07,CNB,2,2026-08-07 10:08:00,2026-08-07 10:09:06,2026-08-07 10:10:00,2026-08-07 10:11:36,440.0,1.1,1.6,2.5,2.0,0.5,NDLS->CNB,440.0,247.1,248.0,0.8999999999999999
22436,2026-08-07,PRYJ,3,2026-08-07 12:08:00,2026-08-07 12:09:48,2026-08-07 12:10:00,2026-08-07 12:12:48,634.0,1.8,2.8,3.0,2.0,1.0,CNB->PRYJ,194.0,118.2,118.0,-0.19999999999999996
22436,2026-08-07,BSB,4,2026-08-07 14:00:00,2026-08-07 14:01:18,,,759.0,1.3,1.3,2.0,2.0,0.0,PRYJ->BSB,125.0,108.5,110.0,1.4999999999999998
22436,2026-08-08,NDLS,1,,,2026-08-08 06:00:00,2026-08-08 06:00:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-08,CNB,2,2026-08-08 10:08:00,2026-08-08 10:08:00,2026-08-08 10:10:00,2026-08-08 10:09:30,440.0,0.0,-0.5,1.5,2.0,-0.5,NDLS->CNB,440.0,248.0,248.0,0.0
22436,2026-08-08,PRYJ,3,2026-08-08 12:08:00,2026-08-08 12:11:00,2026-08-08 12:10:00,2026-08-08 12:14:00,634.0,3.0,4.0,3.0,2.0,1.0,CNB->PRYJ,194.0,121.5,118.0,-3.5
22436,2026-08-08,BSB,4,2026-08-08 14:00:00,2026-08-08 14:06:24,,,759.0,6.4,6.4,2.0,2.0,0.0,PRYJ->BSB,125.0,112.4,110.0,-2.4000000000000004
22436,2026-08-09,NDLS,1,,,2026-08-09 06:00:00,2026-08-09 06:00:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-09,CNB,2,2026-08-09 10:08:00,2026-08-09 10:13:18,2026-08-09 10:10:00,2026-08-09 10:16:18,440.0,5.3,6.3,3.0,2.0,1.0,NDLS->CNB,440.0,253.3,248.0,-5.3
22436,2026-08-09,PRYJ,3,2026-08-09 12:08:00,2026-08-09 12:10:48,2026-08-09 12:10:00,2026-08-09 12:13:48,634.0,2.8,3.8,3.0,2.0,1.0,CNB->PRYJ,194.0,114.5,118.0,3.5
22436,2026-08-09,BSB,4,2026-08-09 14:00:00,2026-08-09 14:03:18,,,759.0,3.3,3.3,2.0,2.0,0.0,PRYJ->BSB,125.0,109.5,110.0,0.5
22436,2026-08-10,NDLS,1,,,2026-08-10 06:00:00,2026-08-10 06:10:00,0.0,0.0,10.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-10,CNB,2,2026-08-10 10:08:00,2026-08-10 10:23:36,2026-08-10 10:10:00,2026-08-10 10:26:36,440.0,15.6,16.6,3.0,2.0,1.0,NDLS->CNB,440.0,253.6,248.0,-5.6
22436,2026-08-10,PRYJ,3,2026-08-10 12:08:00,2026-08-10 12:23:00,2026-08-10 12:10:00,2026-08-10 12:25:00,634.0,15.0,15.0,2.0,2.0,0.0,CNB->PRYJ,194.0,116.4,118.0,1.6000000000000014
22436,2026-08-10,BSB,4,2026-08-10 14:00:00,2026-08-10 14:14:36,,,759.0,14.6,14.6,2.0,2.0,0.0,PRYJ->BSB,125.0,109.6,110.0,0.40000000000000036
22436,2026-08-11,NDLS,1,,,2026-08-11 06:00:00,2026-08-11 06:05:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-11,CNB,2,2026-08-11 10:08:00,2026-08-11 10:19:30,2026-08-11 10:10:00,2026-08-11 10:23:30,440.0,11.5,13.5,4.0,2.0,2.0,NDLS->CNB,440.0,254.5,248.0,-6.5
22436,2026-08-11,PRYJ,3,2026-08-11 12:08:00,2026-08-11 12:18:24,2026-08-11 12:10:00,2026-08-11 12:20:24,634.0,10.4,10.4,2.0,2.0,0.0,CNB->PRYJ,194.0,114.9,118.0,3.0999999999999996
22436,2026-08-11,BSB,4,2026-08-11 14:00:00,2026-08-11 14:10:30,,,759.0,10.5,10.5,2.0,2.0,0.0,PRYJ->BSB,125.0,110.1,110.0,-0.09999999999999964
22436,2026-08-12,NDLS,1,,,2026-08-12 06:00:00,2026-08-12 06:05:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-12,CNB,2,2026-08-12 10:08:00,2026-08-12 10:17:42,2026-08-12 10:10:00,2026-08-12 10:19:42,440.0,9.7,9.7,2.0,2.0,0.0,NDLS->CNB,440.0,252.7,248.0,-4.699999999999999
22436,2026-08-12,PRYJ,3,2026-08-12 12:08:00,2026-08-12 12:18:12,2026-08-12 12:10:00,2026-08-12 12:20:42,634.0,10.2,10.7,2.5,2.0,0.5,CNB->PRYJ,194.0,118.5,118.0,-0.5
22436,2026-08-12,BSB,4,2026-08-12 14:00:00,2026-08-12 14:07:30,,,759.0,7.5,7.5,2.0,2.0,0.0,PRYJ->BSB,125.0,106.8,110.0,3.1999999999999993
22436,2026-08-13,NDLS,1,,,2026-08-13 06:00:00,2026-08-13 06:00:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-13,CNB,2,2026-08-13 10:08:00,2026-08-13 10:13:12,2026-08-13 10:10:00,2026-08-13 10:15:12,440.0,5.2,5.2,2.0,2.0,0.0,NDLS->CNB,440.0,253.2,248.0,-5.2
22436,2026-08-13,PRYJ,3,2026-08-13 12:08:00,2026-08-13 12:11:06,2026-08-13 12:10:00,2026-08-13 12:13:06,634.0,3.1,3.1,2.0,2.0,0.0,CNB->PRYJ,194.0,115.9,118.0,2.1
22436,2026-08-13,BSB,4,2026-08-13 14:00:00,2026-08-13 14:02:36,,,759.0,2.6,2.6,2.0,2.0,0.0,PRYJ->BSB,125.0,109.5,110.0,0.5
22436,2026-08-14,NDLS,1,,,2026-08-14 06:00:00,2026-08-14 06:10:00,0.0,0.0,10.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-14,CNB,2,2026-08-14 10:08:00,2026-08-14 10:20:24,2026-08-14 10:10:00,2026-08-14 10:23:24,440.0,12.4,13.4,3.0,2.0,1.0,NDLS->CNB,440.0,250.4,248.0,-2.4000000000000004
22436,2026-08-14,PRYJ,3,2026-08-14 12:08:00,2026-08-14 12:18:54,2026-08-14 12:10:00,2026-08-14 12:20:54,634.0,10.9,10.9,2.0,2.0,0.0,CNB->PRYJ,194.0,115.5,118.0,2.5
22436,2026-08-14,BSB,4,2026-08-14 14:00:00,2026-08-14 14:12:24,,,759.0,12.4,12.4,2.0,2.0,0.0,PRYJ->BSB,125.0,111.5,110.0,-1.5
22436,2026-08-15,NDLS,1,,,2026-08-15 06:00:00,2026-08-15 06:05:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-15,CNB,2,2026-08-15 10:08:00,2026-08-15 10:11:36,2026-08-15 10:10:00,2026-08-15 10:13:36,440.0,3.6,3.6,2.0,2.0,0.0,NDLS->CNB,440.0,246.6,248.0,1.4
22436,2026-08-15,PRYJ,3,2026-08-15 12:08:00,2026-08-15 12:11:48,2026-08-15 12:10:00,2026-08-15 12:14:48,634.0,3.8,4.8,3.0,2.0,1.0,CNB->PRYJ,194.0,118.2,118.0,-0.19999999999999973
22436,2026-08-15,BSB,4,2026-08-15 14:00:00,2026-08-15 14:05:12,,,759.0,5.2,5.2,2.0,2.0,0.0,PRYJ->BSB,125.0,110.4,110.0,-0.40000000000000036
22436,2026-08-16,NDLS,1,,,2026-08-16 06:00:00,2026-08-16 06:02:00,0.0,0.0,2.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-16,CNB,2,2026-08-16 10:08:00,2026-08-16 10:12:12,2026-08-16 10:10:00,2026-08-16 10:15:12,440.0,4.2,5.2,3.0,2.0,1.0,NDLS->CNB,440.0,250.2,248.0,-2.2
22436,2026-08-16,PRYJ,3,2026-08-16 12:08:00,2026-08-16 12:08:00,2026-08-16 12:10:00,2026-08-16 12:09:30,634.0,0.0,-0.5,1.5,2.0,-0.5,CNB->PRYJ,194.0,112.8,118.0,5.2
22436,2026-08-16,BSB,4,2026-08-16 14:00:00,2026-08-16 14:01:36,,,759.0,1.6,1.6,2.0,2.0,0.0,PRYJ->BSB,125.0,112.1,110.0,-2.1
22436,2026-08-17,NDLS,1,,,2026-08-17 06:00:00,2026-08-17 06:00:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-17,CNB,2,2026-08-17 10:08:00,2026-08-17 10:17:00,2026-08-17 10:10:00,2026-08-17 10:19:30,440.0,9.0,9.5,2.5,2.0,0.5,NDLS->CNB,440.0,257.0,248.0,-9.0
22436,2026-08-17,PRYJ,3,2026-08-17 12:08:00,2026-08-17 12:14:12,2026-08-17 12:10:00,2026-08-17 12:16:12,634.0,6.2,6.2,2.0,2.0,0.0,CNB->PRYJ,194.0,114.7,118.0,3.3
22436,2026-08-17,BSB,4,2026-08-17 14:00:00,2026-08-17 14:07:24,,,759.0,7.4,7.4,2.0,2.0,0.0,PRYJ->BSB,125.0,111.2,110.0,-1.2000000000000002
22436,2026-08-18,NDLS,1,,,2026-08-18 06:00:00,2026-08-18 06:00:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-18,CNB,2,2026-08-18 10:08:00,2026-08-18 10:15:18,2026-08-18 10:10:00,2026-08-18 10:17:48,440.0,7.3,7.8,2.5,2.0,0.5,NDLS->CNB,440.0,255.3,248.0,-7.3
22436,2026-08-18,PRYJ,3,2026-08-18 12:08:00,2026-08-18 12:12:42,2026-08-18 12:10:00,2026-08-18 12:15:42,634.0,4.7,5.7,3.0,2.0,1.0,CNB->PRYJ,194.0,114.9,118.0,3.0999999999999996
22436,2026-08-18,BSB,4,2026-08-18 14:00:00,2026-08-18 14:01:54,,,759.0,1.9,1.9,2.0,2.0,0.0,PRYJ->BSB,125.0,106.2,110.0,3.8000000000000003
22436,2026-08-19,NDLS,1,,,2026-08-19 06:00:00,2026-08-19 06:10:00,0.0,0.0,10.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-19,CNB,2,2026-08-19 10:08:00,2026-08-19 10:25:06,2026-08-19 10:10:00,2026-08-19 10:29:06,440.0,17.1,19.1,4.0,2.0,2.0,NDLS->CNB,440.0,255.1,248.0,-7.100000000000001
22436,2026-08-19,PRYJ,3,2026-08-19 12:08:00,2026-08-19 12:20:48,2026-08-19 12:10:00,2026-08-19 12:22:18,634.0,12.8,12.3,1.5,2.0,-0.5,CNB->PRYJ,194.0,111.7,118.0,6.300000000000001
22436,2026-08-19,BSB,4,2026-08-19 14:00:00,2026-08-19 14:14:06,,,759.0,14.1,14.1,2.0,2.0,0.0,PRYJ->BSB,125.0,111.8,110.0,-1.799999999999999
22436,2026-08-20,NDLS,1,,,2026-08-20 06:00:00,2026-08-20 06:00:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-20,CNB,2,2026-08-20 10:08:00,2026-08-20 10:11:48,2026-08-20 10:10:00,2026-08-20 10:13:48,440.0,3.8,3.8,2.0,2.0,0.0,NDLS->CNB,440.0,251.8,248.0,-3.8
22436,2026-08-20,PRYJ,3,2026-08-20 12:08:00,2026-08-20 12:10:06,2026-08-20 12:10:00,2026-08-20 12:14:06,634.0,2.1,4.1,4.0,2.0,2.0,CNB->PRYJ,194.0,116.3,118.0,1.6999999999999997
22436,2026-08-20,BSB,4,2026-08-20 14:00:00,2026-08-20 14:03:12,,,759.0,3.2,3.2,2.0,2.0,0.0,PRYJ->BSB,125.0,109.1,110.0,0.8999999999999995
22436,2026-08-21,NDLS,1,,,2026-08-21 06:00:00,2026-08-21 06:10:00,0.0,0.0,10.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-21,CNB,2,2026-08-21 10:08:00,2026-08-21 10:24:18,2026-08-21 10:10:00,2026-08-21 10:26:48,440.0,16.3,16.8,2.5,2.0,0.5,NDLS->CNB,440.0,254.3,248.0,-6.300000000000001
22436,2026-08-21,PRYJ,3,2026-08-21 12:08:00,2026-08-21 12:22:36,2026-08-21 12:10:00,2026-08-21 12:25:36,634.0,14.6,15.6,3.0,2.0,1.0,CNB->PRYJ,194.0,115.8,118.0,2.200000000000001
22436,2026-08-21,BSB,4,2026-08-21 14:00:00,2026-08-21 14:15:42,,,759.0,15.7,15.7,2.0,2.0,0.0,PRYJ->BSB,125.0,110.1,110.0,-0.09999999999999964
22436,2026-08-22,NDLS,1,,,2026-08-22 06:00:00,2026-08-22 06:00:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-22,CNB,2,2026-08-22 10:08:00,2026-08-22 10:11:06,2026-08-22 10:10:00,2026-08-22 10:15:06,440.0,3.1,5.1,4.0,2.0,2.0,NDLS->CNB,440.0,251.1,248.0,-3.1
22436,2026-08-22,PRYJ,3,2026-08-22 12:08:00,2026-08-22 12:11:30,2026-08-22 12:10:00,2026-08-22 12:13:00,634.0,3.5,3.0,1.5,2.0,-0.5,CNB->PRYJ,194.0,116.4,118.0,1.5999999999999996
22436,2026-08-22,BSB,4,2026-08-22 14:00:00,2026-08-22 14:04:00,,,759.0,4.0,4.0,2.0,2.0,0.0,PRYJ->BSB,125.0,111.0,110.0,-1.0
22436,2026-08-23,NDLS,1,,,2026-08-23 06:00:00,2026-08-23 06:05:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-23,CNB,2,2026-08-23 10:08:00,2026-08-23 10:17:54,2026-08-23 10:10:00,2026-08-23 10:20:54,440.0,9.9,10.9,3.0,2.0,1.0,NDLS->CNB,440.0,252.9,248.0,-4.9
22436,2026-08-23,PRYJ,3,2026-08-23 12:08:00,2026-08-23 12:16:30,2026-08-23 12:10:00,2026-08-23 12:20:30,634.0,8.5,10.5,4.0,2.0,2.0,CNB->PRYJ,194.0,115.6,118.0,2.4000000000000004
22436,2026-08-23,BSB,4,2026-08-23 14:00:00,2026-08-23 14:07:36,,,759.0,7.6,7.6,2.0,2.0,0.0,PRYJ->BSB,125.0,107.1,110.0,2.9000000000000004
22436,2026-08-24,NDLS,1,,,2026-08-24 06:00:00,2026-08-24 06:10:00,0.0,0.0,10.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-24,CNB,2,2026-08-24 10:08:00,2026-08-24 10:22:18,2026-08-24 10:10:00,2026-08-24 10:25:18,440.0,14.3,15.3,3.0,2.0,1.0,NDLS->CNB,440.0,252.3,248.0,-4.300000000000001
22436,2026-08-24,PRYJ,3,2026-08-24 12:08:00,2026-08-24 12:19:36,2026-08-24 12:10:00,2026-08-24 12:21:36,634.0,11.6,11.6,2.0,2.0,0.0,CNB->PRYJ,194.0,114.3,118.0,3.700000000000001
22436,2026-08-24,BSB,4,2026-08-24 14:00:00,2026-08-24 14:09:06,,,759.0,9.1,9.1,2.0,2.0,0.0,PRYJ->BSB,125.0,107.5,110.0,2.5
22436,2026-08-25,NDLS,1,,,2026-08-25 06:00:00,2026-08-25 06:00:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-25,CNB,2,2026-08-25 10:08:00,2026-08-25 10:16:42,2026-08-25 10:10:00,2026-08-25 10:19:12,440.0,8.7,9.2,2.5,2.0,0.5,NDLS->CNB,440.0,256.7,248.0,-8.7
